condition_occurrence	stop_reason
condition_occurrence	provider_id
condition_occurrence	visit_occurrence_id
condition_occurrence	visit_detail_id
condition_occurrence	condition_source_value
device_exposure	device_concept_id
device_exposure	device_type_concept_id
device_exposure	unique_device_id
device_exposure	quantity
device_exposure	provider_id
device_exposure	visit_occurrence_id
device_exposure	visit_detail_id
device_exposure	device_source_value
device_exposure	device_source_concept_id
drug_era	gap_days
drug_exposure	verbatim_end_date
drug_exposure	sig
drug_exposure	route_concept_id
drug_exposure	lot_number
drug_exposure	provider_id
drug_exposure	visit_occurrence_id
drug_exposure	visit_detail_id
drug_exposure	drug_source_value
location	address_1
location	address_2
location	city
location	state
location	zip
location	county
location	location_source_value
measurement	provider_id
measurement	visit_occurrence_id
measurement	visit_detail_id
measurement	measurement_source_value
observation	qualifier_concept_id
observation	provider_id
observation	visit_occurrence_id
observation	visit_detail_id
observation	observation_source_value
observation	qualifier_source_value
observation_period	period_type_concept_id
person	provider_id
person	care_site_id
person	person_source_value
person	gender_source_concept_id
person	race_source_value
person	ethnicity_source_value
procedure_occurrence	modifier_concept_id
procedure_occurrence	quantity
procedure_occurrence	provider_id
procedure_occurrence	visit_occurrence_id
procedure_occurrence	visit_detail_id
procedure_occurrence	procedure_source_value
procedure_occurrence	modifier_source_value
visit_occurrence	visit_occurrence_id
visit_occurrence	visit_type_concept_id
visit_occurrence	provider_id
visit_occurrence	care_site_id
visit_occurrence	visit_source_value
visit_occurrence	admitting_source_concept_id
visit_occurrence	admitting_source_value
visit_occurrence	discharge_to_concept_id
visit_occurrence	discharge_to_source_value
visit_occurrence	preceding_visit_occurrence_id
